Classe,Número do RIP,Id. Utilização,Data de cadastramento,UF,Município,Endereço,Bairro,Conceituação,Tipo Imóvel,Regime de Utilização,Proprietário Oficial,Data do Início da Utilização,Área do Terreno Total,Área da União,lat,lng,format_address
USO ESPECIAL,5705003405004,5705000205004.0,21-12-2001,ES,VITORIA,R JOSE TEIXEIRA 191 INSCR.FISCAL 6326439 E INSCR.IMOBILIÁRIA 05.03.037.0162.001 CEP: 29055310,PRAIA DO CANTO,NACIONAL INTERIOR,RESIDÊNCIA,Disponível para Alienação,União (Adm. Pub. Fed. direta),04-03-2020,"         980,00","         980,00",-20.3064636,-40.2950519,"R. José Teixeira, 191 - Praia do Canto, Vitória - ES, 29055-310, Brazil"
USO ESPECIAL,5705003475002,5705000495002.0,21-12-2001,ES,VITORIA,R DUQUE DE CAXIAS 320 INSCR.FISC144193- INSC MUNIC. 01.01.014.0108.001 CEP: 29010120,CENTRO,ACRESCIDO DE MARINHA,CASA,"Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos",União (Adm. Pub. Fed. direta),16-06-2020,"         439,35","         439,35",-20.3204745,-40.3361729,"R. Duque de Caxias, 320 - Centro, Vitória - ES, 29010-120, Brazil"
USO ESPECIAL,5705003505009,5705000875000.0,21-12-2001,ES,VITORIA,R GENERAL CAMARA 38 OU 48. INSCR.FISCAL MUNIC Nº 12102709(1ºPV) 16678745(2º PV) CEP: 29052260,PRAIA DO SUA,NACIONAL INTERIOR,CASA,Esbulhado (Invadido),União (Adm. Pub. Fed. direta),,"          68,09","          68,09",-20.3151335,-40.3003606,"R. Gen. Câmara, 38 - Praia do Suá, Vitória - ES, 29052-260, Brazil"
USO ESPECIAL,5705003515004,5705000885005.0,21-12-2001,ES,VITORIA,R GENERAL CAMARA 58 INSCRIÇÃO FISCAL MUNICIPAL N.3643638 CEP: 29052260,PRAIA DO SUA,NACIONAL INTERIOR,CASA,Esbulhado (Invadido),União (Adm. Pub. Fed. direta),,"         108,86","         108,86",-20.3150911,-40.300267,"R. Gen. Câmara, 58 - Praia do Suá, Vitória - ES, 29052-260, Brazil"
USO ESPECIAL,5705003525000,5705000895000.0,21-12-2001,ES,VITORIA,R MADEIRA DE FREITAS 255  CEP: 29055320,PRAIA DO CANTO,ACRESCIDO DE MARINHA,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),13-03-2018,"         688,42","         688,42",-20.303664,-40.295402,"R. Madeira de Freitas, 255 - Praia do Canto, Vitória - ES, 29055-320, Brazil"
USO ESPECIAL,5705003575007,5705000225005.0,21-12-2001,ES,VITORIA,R AGRIMENSOR ADOLPHO OLIVEIRA 59  CEP: 29055330,PRAIA DO CANTO,MARINHA,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),20-12-1996,"         495,75","         495,75",-20.3040427,-40.2945944,"R. Agrimensor Adolfo Oliveira, 59 - Praia do Canto, Vitória - ES, 29055-330, Brazil"
USO ESPECIAL,5705003665006,5705000455000.0,21-12-2001,ES,VITORIA,AV CLETO NUNES 353 PARQUE MOSCOSO - ES 01-0011 - INSCRIÇÃO FISCAL MUNIC.1374567 CEP: 29015040,CENTRO,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),25-06-2009,"         875,36","         875,36",-20.3193159,-40.3419903,"Parque Moscoso - Av. Cleto Nunes, s/n - Centro, Vitória - ES, 29015-040, Brazil"
USO ESPECIAL,5705003735004,5705000295003.0,21-12-2001,ES,VITORIA,"R SESOSTRES ANDRADE S/N CASA 01, 02, 03 E 04 DO LOTEAMENTO JARDIM CAMBURI CEP: 29090845",JARDIM CAMBURI,MARINHA,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),20-02-1974,"       1.850,00","       1.850,00",-20.257547,-40.2656777,"R. Sesostres Andrade - Jardim Camburi, Vitória - ES, 29090-845, Brazil"
USO ESPECIAL,5705003785001,5705000235000.0,21-12-2001,ES,VITORIA,R CONSTANTE SODRE 960  CEP: 29055420,PRAIA DO CANTO,MARINHA,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),13-09-1982,"       1.354,90","       1.354,90",-20.2987155,-40.2977006,"R. Constante Sodré, 960 - Santa Lucia, Vitória - ES, 29056-310, Brazil"
USO ESPECIAL,5705004225000,5705004235005.0,10-11-2011,ES,VITORIA,R JOSÉ MARCELINO 203 CIDADE ALTA CEP: 29015120,CENTRO,NÃO INFORMADO,CASA,Uso em Serviço Público ,Fundação ou Autarquia (Adm. Pub. Fed. indireta),23-10-2006,"         175,73","         175,73",-20.3197342,-40.336634,"R. José Marcelino, 203 - Centro, Vitória - ES, 29010-120, Brazil"
USO ESPECIAL,5709000235003,5709000245009.0,02-03-2016,ES,IBATIBA,AV SETE DE NOVEMBRO 40  CEP: 29395000,CENTRO,NACIONAL INTERIOR,CASA,Em regularização - Outros,Fundação ou Autarquia (Adm. Pub. Fed. indireta),24-11-2015,"       7.018,00","       7.018,00",-20.2360527,-41.5080367,"Av. 7 de Novembro, 40 - Centro, Ibatiba - ES, 29395-000, Brazil"
USO ESPECIAL,571000195007,571000205002.0,28-12-2011,PA,XINGUARA,"R GUAJAJARAS 118 LOTES 5,6 E 7 QUADRA 2 A - 1º SETOR CEP: 68555161",CENTRO,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-01-2013,"         840,87","         840,87",-7.0852531,-49.9344573,"R. Guajajaras, 118 - QUADRA 2 A - 1º - Marajoara, Xinguara - PA, 68555-090, Brazil"
USO ESPECIAL,573000105004,573000115000.0,24-04-2014,PA,RONDON DO PARA,R MINAS GERAIS 612-E  CEP: 68638000,CENTRO,NÃO INFORMADO,CASA,Locação de Terceiros,Outros,02-10-2012,"         100,00","         100,00",-4.7817948,-48.0767293,"R. Jaderlândia, Rondon do Pará - PA, 68638-000, Brazil"
USO ESPECIAL,573000125005,573000135000.0,21-07-2014,PA,RONDON DO PARA,PC DA BANDEIRA 70  CEP: 68638000,CENTRO,NÃO INFORMADO,CASA,Locação de Terceiros,Outros,10-10-2013,"         279,60","         279,60",-4.7726649,-48.0679165,"Praça da Bandeira, 70, Rondon do Pará - PA, 68638-000, Brazil"
USO ESPECIAL,579000035005,579000045000.0,04-05-2011,PA,CONCORDIA DO PARA,R 13 DE MAIO 483  CEP: 68685000,CENTRO,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),27-05-2011,"         668,00","         668,00",-1.9950478,-47.9459875,"R. Treze de Maio, 483, Concórdia do Pará - PA, 68685-000, Brazil"
USO ESPECIAL,5801001525006,5801000295007.0,21-12-2001,RJ,ANGRA DOS REIS,R PREFEITO JOAO GREGORIO GALINDO 2800 CASA 06 CEP: 23905010,MORRO DA CRUZ,NACIONAL INTERIOR,CASA,Transferência de Imóvel,União (Adm. Pub. Fed. direta),,"       6.200,00","       6.200,00",-22.9913135,-44.3065657,"R. Pref. João Gregório Galindo, 2800 - CASA 06 - Morro da Cruz, Angra dos Reis - RJ, 23934-695, Brazil"
USO ESPECIAL,5801001605000,5801000305002.0,21-12-2001,RJ,ANGRA DOS REIS,A REMANESCENTE DOS LOTES 91 À 99 - LOTEAMENTO CAMPO BELO S/N PLANTA I  - RODOVIA RIO -SANTOS  KM  95 BR  101 CEP: 23900001,CAMPO BELO,NACIONAL INTERIOR,CASA,Transferência de Imóvel,União (Adm. Pub. Fed. direta),,"       8.715,50","       8.715,50",-22.9992675,-44.3008243,"BR-101, Angra dos Reis - RJ, Brazil"
USO ESPECIAL,5801001685003,5801001035009.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 15 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 15 CEP: 23915050",VILA DA PETROBRAS,MARINHA COM NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001695009,5801001045004.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 16 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 16 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001705004,5801001145009.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 27 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 27 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001715000,5801001055000.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 17 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 17 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001725005,5801001065005.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 18 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 18 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001735000,5801001075000.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 19 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 19 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001745006,5801001085006.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 20 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 20 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001755001,5801001095001.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 21 CONJUNTO RESIDENCIAL DA GEBIG, RUA C CASA 21 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001765007,5801001105007.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 23 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 23 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001775002,5801001115002.0,21-12-2001,RJ,ANGRA DOS REIS,R C 24 CONJUNTO RESIDENCIAL DA GEBIG CEP: 23915050,VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001785008,5801001125008.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 25 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 25 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001795003,5801001135003.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 26 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 26 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001805009,5801001155004.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 28 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 28 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001815004,5801001175005.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 25 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 25 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001825000,5801001185000.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 14 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 14 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001835005,5801001195006.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 16 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 16 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001845000,5801001205001.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 21 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 21 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001855006,5801001215007.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 06 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 06 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001865001,5801001225002.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 04 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 04 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001875007,5801001235008.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 05 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 05 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001885002,5801001245003.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 03 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 03 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-23.0040448,-44.2323457,"R. C - Vila da Petrobrás, Angra dos Reis - RJ, 23915-050, Brazil"
USO ESPECIAL,5801001895008,5801001255009.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 01 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 01 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),16-01-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001905003,5801001265004.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 06 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 06 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001915009,5801001375004.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 10 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 10 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001925004,5801001385000.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 13 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 13 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001935000,5801001405000.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 18 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 18 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001945005,5801001415006.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 28 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 28 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001955000,5801000825006.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 18 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 18 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),30-12-2008,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001965006,5801000835001.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 19 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 19 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001975001,5801000845007.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 23 CONJUNTO RESIDENCIAL DA GEBIG, RUA Q CASA 23 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001985007,5801000855002.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 04 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 04 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801001995002,5801000865008.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 08 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 08 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002005006,5801000875003.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 10 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 10 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002015001,5801000885009.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 12 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 18 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002025007,5801000895004.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 14 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 14 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002035002,5801000905000.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 16 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 16 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002045008,5801000915005.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 24 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 24 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002055003,5801000925000.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 26 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 26 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002065009,5801000935006.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 30 CONJUNTO RESIDENCIAL DA GEBIG, RUA S CASA 30 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002075004,5801000945001.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 02 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 02 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002085000,5801000955007.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 04 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 04 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002095005,5801000965002.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 06 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 06 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002105000,5801000975008.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 07 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 07 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),09-02-2009,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
USO ESPECIAL,5801002115006,5801000985003.0,21-12-2001,RJ,ANGRA DOS REIS,"R C 08 CONJUNTO RESIDENCIAL DA GEBIG, RUA R CASA 08 CEP: 23915050",VILA DA PETROBRAS,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),05-10-2010,"         120,00","         120,00",-22.9997667,-44.2285541,"Rua - Vila da Petrobrás, Angra dos Reis - RJ, 23915-030, Brazil"
