Classe,Número do RIP,Id. Utilização,Data de cadastramento,UF,Município,Endereço,Bairro,Conceituação,Tipo Imóvel,Regime de Utilização,Proprietário Oficial,Data do Início da Utilização,Área do Terreno Total,Área da União,lat,lng,format_address
IMOVEL FUNCIONAL,9701292585006,9701292595001.0,28-06-2011,DF,BRASILIA,Q SQN 113 BLOCO B APARTAMENTO 604 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.747167,-47.8917931,"Asa Norte Superquadra Norte 113 BL B - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701292605007,9701292615002.0,28-06-2011,DF,BRASILIA,Q SQN 113 BLOCO B APARTAMENTO 605 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.747167,-47.8917931,"Asa Norte Superquadra Norte 113 BL B - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701292625008,9701292635003.0,28-06-2011,DF,BRASILIA,Q SQN 113 BLOCO B APARTAMENTO 606 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.747167,-47.8917931,"Asa Norte Superquadra Norte 113 BL B - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701292645009,9701292655004.0,28-06-2011,DF,BRASILIA,Q SQN 113 BLOCO B APARTAMENTO 607 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.747167,-47.8917931,"Asa Norte Superquadra Norte 113 BL B - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701292665000,9701292675005.0,28-06-2011,DF,BRASILIA,Q SQN 113 BLOCO B APARTAMENTO 608 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.747167,-47.8917931,"Asa Norte Superquadra Norte 113 BL B - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701292685000,9701292695006.0,28-06-2011,DF,BRASILIA,Q SQN 113 BLOCO B APARTAMENTO 609 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.747167,-47.8917931,"Asa Norte Superquadra Norte 113 BL B - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701292705001,9701292715007.0,28-06-2011,DF,BRASILIA,Q SQN 113 BLOCO B APARTAMENTO 610 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.747167,-47.8917931,"Asa Norte Superquadra Norte 113 BL B - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293005003,9701293015009.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 102 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293025004,9701293035000.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 104 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293045005,9701293055000.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 105 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293065006,9701293075001.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 106 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293085007,9701293095002.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 107 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293105008,9701293115003.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 108 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293125009,9701293135004.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 109 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293145000,9701293155005.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 110 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293165000,9701293175006.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 201 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293185001,9701293195007.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 202 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293205002,9701293215008.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 203 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293225003,9701293235009.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 204 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293245004,9701293255000.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 205 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293265005,9701293275000.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 206 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293285006,9701293295001.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 207 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293305007,9701293315002.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 208 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293325008,9701293335003.0,01-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 209 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293345009,9701293355004.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 210 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293365000,9701293375005.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 301 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293385000,9701293395006.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 302 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293405001,9701293415007.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 303 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293425002,9701293435008.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 304 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293445003,9701293455009.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 305 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293465004,9701293475000.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 306 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293485005,9701293495000.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 307 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293505006,9701293515001.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 308 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293525007,9701293535002.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 309 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293545008,9701293555003.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 310 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293565009,9701293575004.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 401 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293585000,9701293595005.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 402 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293605000,9701293615006.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 403 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293625001,9701293635007.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 404 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293645002,9701293655008.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 405 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293665003,9701293675009.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 406 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293685004,9701293695000.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 407 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293705005,9701293715000.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO B APARTAMENTO 408 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.747167,-47.8917931,"Asa Norte Superquadra Norte 113 BL B - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293725006,9701293735001.0,05-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 409 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293965007,9701293975002.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 410 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701293985008,9701293995003.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 501 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294005007,9701294015002.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 502 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294025008,9701294035003.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 503 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294045009,9701294055004.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 504 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294065000,9701294075005.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 505 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294085000,9701294095006.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 506 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294105001,9701294115007.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 507 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294125002,9701294135008.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 508 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294145003,9701294155009.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 509 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294165004,9701294175000.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 510 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294185005,9701294195000.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 601 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294205006,9701294215001.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 602 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294225007,9701294235002.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 603 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294245008,9701294255003.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 604 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294265009,9701294275004.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 605 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294285000,9701294295005.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 606 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701294305000,9701294315006.0,07-07-2011,DF,BRASILIA,Q SQN 113 BLOCO F APARTAMENTO 607 CEP: 70763000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.062,50","       1.062,50",-15.7488282,-47.8910973,"SQN 113 Bl. F - Asa Norte Superquadra Norte 113 - Asa Norte, Brasília - DF, 70297-400, Brazil"
